occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
"IPB-2017NH-ST002-TR008-TN019","Komarowia","Komarowia Radoszkowski, 1886","4672284","EXACT","96","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Hymenoptera",,"Komarowia",
"IPB-2017NH-ST002-TR008-TN025","Myrmosidae","Myrmosidae","7494119","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hymenoptera","Myrmosidae",,
"IPB-2017NH-ST002-TR008-TN029","Plumariidae","Plumariidae","4298501","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hymenoptera","Plumariidae",,
"IPB-2017NH-ST002-TR008-TN030","Proctotrupidae","Proctotrupidae","6043","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hymenoptera","Proctotrupidae",,
"IPB-2017NH-ST002-TR008-TN031","Pyralidae","Pyralidae","5336","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae",,
"IPB-2017YS-MF027-VH008-EM122","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM130","Ebenaceae","Ebenaceae","6709","EXACT","97","ACCEPTED","FAMILY","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ebenaceae",,
"IPB-2017YS-MF027-VH008-EM136","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM143","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM157","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM159","Calamus","Calamus L.","8494406","EXACT","96","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","Calamus",
"IPB-2017YS-MF027-VH008-EM172","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM175","Lagerstroemiaeciosa","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM185","Licualiainosa","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM197","Cynocroches axillaris","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM198","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM204","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM222","Ficus glomerata","Ficus L.","2984588","HIGHERRANK","96","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus",
"IPB-2017YS-MF027-VH008-EM223","Lagerstroemiaeciosa","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM232","Cynocroches axillaris","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM239","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM245","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM248","Alstoniaectabilis","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM262","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM267","Lagerstroemiaeciosa","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM284","Cynocroches axillaris","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM285","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM293","Alstoniaectabilis","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM296","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM303","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM308","Lagerstroemiaeciosa","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM314","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM320","Anthocephalus chinensis","Anthocephalus A.Rich.","2918939","HIGHERRANK","96","SYNONYM","GENUS","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Breonia",
"IPB-2017YS-MF027-VH008-EM329","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM352","Cynocroches axillaris","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM354","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM362","Ficus variegata","Ficus variegata Blume","3234563","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus variegata"
"IPB-2017YS-MF027-VH008-EM366","Alstoniaectabilis","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM384","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VH008-EM387","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VM005-EM002","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VP006-EM019","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VP006-EM022","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VP006-EM023","Digitaria","Digitaria Haller","2704525","EXACT","95","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Digitaria",
"IPB-2017YS-MF027-VM005-EM023","Phaseolus","Phaseolus L.","2947798","EXACT","96","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Phaseolus",
"IPB-2017YS-MF027-VP006-EM032","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VS007-EM038","Crescentia","Crescentia L.","3172552","EXACT","96","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","Crescentia",
"IPB-2017YS-MF027-VS007-EM039","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VS007-EM055","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VS007-EM059","Costuseciosus","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VS007-EM060","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VS007-EM068","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VS007-EM076","Phyllantus","Phyllanthus L.","3061139","FUZZY","85","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Phyllanthus",
"IPB-2017YS-MF027-VS007-EM086","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VS007-EM094","Plantae","Plantae","6","EXACT","96","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VS007-EM101","Lagerstroemiaeciosa","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VS007-EM112","Parkiaeciosa","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"IPB-2017YS-MF027-VS007-EM119","Parkiaeciosa","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UGM-2005SP-BA025-Cassava-TN001","Arachnida","Arachnida","367","EXACT","96","ACCEPTED","CLASS","Animalia","Arthropoda","Arachnida",,,,
"UGM-2005SP-BA025-Cassava-TN002","Chilopoda","Chilopoda","360","EXACT","96","ACCEPTED","CLASS","Animalia","Arthropoda","Chilopoda",,,,
"UGM-2005SP-BA025-Cassava-TN003","Bruchidae","Bruchidae","3260349","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Bruchidae",,
"UGM-2005SP-BA025-Cassava-TN004","Carabidae","Carabidae","3792","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae",,
"UGM-2005SP-BA025-Cassava-TN005","Curculionidae","Curculionidae","4239","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae",,
"UGM-2005SP-BA025-Cassava-TN006","Trogidae","Trogidae","5839","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Trogidae",,
"UGM-2005SP-BA025-Cassava-TN007","Hemiptera","Hemiptera","809","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Hemiptera",,,
"UGM-2005SP-BA025-Cassava-TN014","Solenopsis","Solenopsis Westwood, 1840","9107211","EXACT","95","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Solenopsis",
"UGM-2005SP-BA025-Cassava-TN017","Lepidoptera","Lepidoptera","797","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Lepidoptera",,,
"UGM-2005SP-BA025-Grassland-TN001","Arachnida","Arachnida","367","EXACT","96","ACCEPTED","CLASS","Animalia","Arthropoda","Arachnida",,,,
"UGM-2005SP-BA025-Grassland-TN002","Blattodea","Blattodea","800","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Blattodea",,,
"UGM-2005SP-BA025-Grassland-TN003","Chilopoda","Chilopoda","360","EXACT","96","ACCEPTED","CLASS","Animalia","Arthropoda","Chilopoda",,,,
"UGM-2005SP-BA025-Grassland-TN004","Latridiidae","Latridiidae","7834","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Latridiidae",,
"UGM-2005SP-BA025-Grassland-TN005","Lucanidae","Lucanidae","3263244","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Lucanidae",,
"UGM-2005SP-BA025-Grassland-TN006","Dermaptera","Dermaptera","1224","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Dermaptera",,,
"UGM-2005SP-BA025-Grassland-TN007","Hemiptera","Hemiptera","809","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Hemiptera",,,
"UGM-2005SP-BA025-Grassland-TN016","Lepidoptera","Lepidoptera","797","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Lepidoptera",,,
"UGM-2005SP-BA025-Grassland-TN017","Myriapoda","Myriapora de Blainville, 1830","1005324","FUZZY","85","ACCEPTED","GENUS","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Myriaporidae","Myriapora",
"UGM-2005SP-BA025-OilPalm-TN001","Chilopoda","Chilopoda","360","EXACT","96","ACCEPTED","CLASS","Animalia","Arthropoda","Chilopoda",,,,
"UGM-2005SP-BA025-Primary-TN001","Arachnida","Arachnida","367","EXACT","96","ACCEPTED","CLASS","Animalia","Arthropoda","Arachnida",,,,
"UGM-2005SP-BA025-Primary-TN002","Blattodea","Blattodea","800","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Blattodea",,,
"UGM-2005SP-BA025-Primary-TN003","Chilopoda","Chilopoda","360","EXACT","96","ACCEPTED","CLASS","Animalia","Arthropoda","Chilopoda",,,,
"UGM-2005SP-BA025-Primary-TN004","Anthicidae","Anthicidae","7771","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Anthicidae",,
"UGM-2005SP-BA025-Primary-TN005","Carabidae","Carabidae","3792","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae",,
"UGM-2005SP-BA025-Primary-TN006","Cebrionidae","Cebrionidae","3260418","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Cebrionidae",,
"UGM-2005SP-BA025-Primary-TN007","Elateridae","Elateridae","7825","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae",,
"UGM-2005SP-BA025-Primary-TN008","Latridiidae","Latridiidae","7834","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Latridiidae",,
"UGM-2005SP-BA025-Primary-TN009","Passalidae","Passalidae","3262948","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Passalidae",,
"UGM-2005SP-BA025-Primary-TN010","Staphylinidae","Staphylinidae","7854","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae",,
"UGM-2005SP-BA025-Primary-TN011","Tenebrionidae","Tenebrionidae","7857","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae",,
"UGM-2005SP-BA025-Primary-TN012","Trogidae","Trogidae","5839","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Trogidae",,
"UGM-2005SP-BA025-Primary-TN013","Diplura","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2005SP-BA025-Primary-TN014","Hemiptera","Hemiptera","809","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Hemiptera",,,
"UGM-2005SP-BA025-Primary-TN027","Isopoda","Isopoda","643","EXACT","95","ACCEPTED","ORDER","Animalia","Arthropoda","Malacostraca","Isopoda",,,
"UGM-2005SP-BA025-Primary-TN038","Orthoptera","Orthoptera","1458","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Orthoptera",,,
"UGM-2005SP-BA025-Primary-TN039","Phasmatodea","Phasmatodes Agassiz, 1846","4710309","FUZZY","84","SYNONYM","GENUS","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Phasmodes",
"UGM-2005SP-BA025-Primary-TN040","Thysanura","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2005SP-BA025-Rubber-TN001","Arachnida","Arachnida","367","EXACT","96","ACCEPTED","CLASS","Animalia","Arthropoda","Arachnida",,,,
"UGM-2005SP-BA025-Rubber-TN002","Blattodea","Blattodea","800","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Blattodea",,,
"UGM-2005SP-BA025-Rubber-TN003","Chilopoda","Chilopoda","360","EXACT","96","ACCEPTED","CLASS","Animalia","Arthropoda","Chilopoda",,,,
"UGM-2005SP-BA025-Rubber-TN004","Tenebrionidae","Tenebrionidae","7857","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae",,
"UGM-2005SP-BA025-Rubber-TN005","Trogidae","Trogidae","5839","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Trogidae",,
"UGM-2005SP-BA025-Rubber-TN013","Isopoda","Isopoda","643","EXACT","95","ACCEPTED","ORDER","Animalia","Arthropoda","Malacostraca","Isopoda",,,
"UGM-2005SP-BA025-Rubber-TN019","Myriapoda","Myriapora de Blainville, 1830","1005324","FUZZY","85","ACCEPTED","GENUS","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Myriaporidae","Myriapora",
"UGM-2005SP-BA025-Rubber-TN024","Orthoptera","Orthoptera","1458","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Orthoptera",,,
"UGM-2005SP-BA025-Rubber-TN025","Psocoptera","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2005SP-BA025-Secondary-TN001","Arachnida","Arachnida","367","EXACT","96","ACCEPTED","CLASS","Animalia","Arthropoda","Arachnida",,,,
"UGM-2005SP-BA025-Secondary-TN002","Blattodea","Blattodea","800","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Blattodea",,,
"UGM-2005SP-BA025-Secondary-TN003","Chilopoda","Chilopoda","360","EXACT","96","ACCEPTED","CLASS","Animalia","Arthropoda","Chilopoda",,,,
"UGM-2005SP-BA025-Secondary-TN004","Lucanidae","Lucanidae","3263244","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Lucanidae",,
"UGM-2005SP-BA025-Secondary-TN005","Staphylinidae","Staphylinidae","7854","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae",,
"UGM-2005SP-BA025-Secondary-TN006","Diplura","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2005SP-BA025-Secondary-TN007","Diptera","Diptera","811","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Diptera",,,
"UGM-2005SP-BA025-Secondary-TN024","Orthoptera","Orthoptera","1458","EXACT","96","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Orthoptera",,,
"UGM-2005SP-BA025-Secondary-TN025","Thysanura","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2011SP-AN020-TR003-MA007","Diadema","Diadema Gray, 1825","2279021","EXACT","95","ACCEPTED","GENUS","Animalia","Echinodermata","Echinoidea","Diadematoida","Diadematidae","Diadema",
"UGM-2011SP-AN020-TR005-MA007","Diadema","Diadema Gray, 1825","2279021","EXACT","95","ACCEPTED","GENUS","Animalia","Echinodermata","Echinoidea","Diadematoida","Diadematidae","Diadema",
"UGM-2013MN-AN023-TS001-MA015","Acanthoporaicifera","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UGM-2013MN-AN023-TS001-MA043","Trochus aemulans","Trochus Linnaeus, 1758","9717476","HIGHERRANK","95","ACCEPTED","GENUS","Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Trochus",
"UGM-2013MN-AN023-TS001-MA044","Rhinoclavis sinensis","Rhinoclavis sinensis (Gmelin, 1791)","4362900","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Cerithiidae","Rhinoclavis","Rhinoclavis sinensis"
"UGM-2013MN-AN023-TS001-MA045","Heliacus areola areola","Heliacus areola areola","6516574","EXACT","99","SYNONYM","SUBSPECIES","Animalia","Mollusca","Gastropoda",,"Architectonicidae","Heliacus","Heliacus areola"
"UGM-2013MN-AN023-TS001-MA046","Heliacus variegatus","Heliacus variegatus (Gmelin, 1791)","4358650","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Architectonicidae","Heliacus","Heliacus variegatus"
"UGM-2013MN-AN023-TS001-MA051","Clypeomorus petrosa","Clypeomorus petrosa (Wood, 1828)","4609092","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Cerithiidae","Clypeomorus","Clypeomorus petrosa"
"UGM-2013MN-AN023-TS001-MA075","Conusonsalis","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2013MN-AN023-TS002-MA008","Turbinaria ornata","Turbinaria ornata Barton","9049651","EXACT","96","ACCEPTED","SPECIES","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Turbinaria","Turbinaria ornata"
"UGM-2013MN-AN023-TS002-MA020","Acanthoporaicifera","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UGM-2013MN-AN023-TS002-MA039","Trochus aemulans","Trochus Linnaeus, 1758","9717476","HIGHERRANK","95","ACCEPTED","GENUS","Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Trochus",
"UGM-2013MN-AN023-TS002-MA042","Rhinoclavis sinensis","Rhinoclavis sinensis (Gmelin, 1791)","4362900","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Cerithiidae","Rhinoclavis","Rhinoclavis sinensis"
"UGM-2013MN-AN023-TS002-MA047","Clypeomorus petrosa","Clypeomorus petrosa (Wood, 1828)","4609092","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Cerithiidae","Clypeomorus","Clypeomorus petrosa"
"UGM-2013MN-AN023-TS002-MA070","Conusonsalis","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2013MN-AN023-TS002-MA091","Baseodiscus quinquelineatus","Baseodiscus quinquelineatus (Quoy & Gaimard, 1833)","2508233","EXACT","100","ACCEPTED","SPECIES","Animalia","Nemertea","Anopla",,"Valenciniidae","Baseodiscus","Baseodiscus quinquelineatus"
"UGM-2013MN-AN023-TS002-MA095","Polychaeta","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2013MN-AN023-TS003-MA017","Acanthoporaicifera","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UGM-2013MN-AN023-TS003-MA039","Heliacus areola areola","Heliacus areola areola","6516574","EXACT","99","SYNONYM","SUBSPECIES","Animalia","Mollusca","Gastropoda",,"Architectonicidae","Heliacus","Heliacus areola"
"UGM-2013MN-AN023-TS003-MA042","Clypeomorus petrosa","Clypeomorus petrosa (Wood, 1828)","4609092","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Cerithiidae","Clypeomorus","Clypeomorus petrosa"
"UGM-2013MN-AN023-TS003-MA058","Conusonsalis","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2013MN-AN023-TS003-MA076","Polychaeta","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2014AM-AN018-TR005-MA002","Laganidae","Laganidae","6003","EXACT","97","ACCEPTED","FAMILY","Animalia","Echinodermata","Echinoidea","Clypeasteroida","Laganidae",,
"UGM-2014AR-AN019-TR003-MA003","Pachyseriseciosa","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2014AR-AN019-TR006-MA003","Pachyseriseciosa","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2014AR-AN019-TR009-MA003","Pachyseriseciosa","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2014EH-AN027-ST001-TN002","Solenopsis","Solenopsis Westwood, 1840","9107211","EXACT","95","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Solenopsis",
"UGM-2014EH-AN027-ST001-TN031","Isotoma","Isotoma Bourlet, 1839","2120091","EXACT","95","ACCEPTED","GENUS","Animalia","Arthropoda","Entognatha","Collembola","Isotomidae","Isotoma",
"UGM-2014EH-AN027-ST002-TN002","Isotoma","Isotoma Bourlet, 1839","2120091","EXACT","95","ACCEPTED","GENUS","Animalia","Arthropoda","Entognatha","Collembola","Isotomidae","Isotoma",
"UGM-2014EH-AN027-ST002-TN004","Neanuridae","Neanuridae","7212","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Entognatha","Collembola","Neanuridae",,
"UGM-2014IW-AN016-TR001-EM004","Eulophiaectabilis","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UGM-2014IW-AN016-TR004-EM006","Eulophiaectabilis","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UGM-2015AS-AN015-TR002-EM006","Pomatocalpaicata","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UGM-2015PS-AN031-TR002-VE001","Ansoniainulifer",,,"NONE","100",,,,,,,,,
"UGM-2015PS-AN031-TR003-VE003","Ansoniainulifer",,,"NONE","100",,,,,,,,,
"UGM-2015PS-AN031-TR004-VE003","Ansoniainulifer",,,"NONE","100",,,,,,,,,
"UGM-2016AA-AN013-TR001-EM006","Rhacopilumectabile","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UGM-2016AA-AN013-TR001-EM009","Rhizogoniuminiforme","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UGM-2016AA-AN013-TR001-EM015","Porella","Porella L.","2688728","EXACT","96","ACCEPTED","GENUS","Plantae","Marchantiophyta","Jungermanniopsida","Porellales","Porellaceae","Porella",
"UGM-2016BA-BA020-HL-VE058","Cinnyriserata","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2016BA-BA020-HL-VE063","Acrachnothetera chysogenys","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2016BA-BA020-HP-VE039","Cinnyriserata","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2016BA-BA020-HPT-VE061","Cinnyriserata","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2016CM-AN024-TS001-EM033","Orthosiphonicatus","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UGM-2016CM-AN024-TS001-EM059","Richardia","Richardia L.","8232714","EXACT","95","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Richardia",
"UGM-2016IR-AN029-ST001-TN004","Halticella",,,"NONE","100",,,,,,,,,
"UGM-2016IR-AN029-TR002-TN005","Halticella",,,"NONE","100",,,,,,,,,
"UGM-2016IR-AN029-TR003-TN007","Halticella",,,"NONE","100",,,,,,,,,
"UGM-2016IR-BA019-HP-VE013","Heosemysinosa","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2016IR-BA019-HPT-VE003","Ansoniainulifer","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UGM-2016JP-BA023-07Benthos-MA001","Cerithidea cingulata","Cerithidea cingulata (Gmelin, 1791)","4608965","EXACT","99","SYNONYM","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Pirenella","Pirenella cingulata"
