eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA011,HumanObservation,2011-03/04,animalia,Asterionella,genus,,3.3689722,99.4449444,WGS84,ID,,571.43,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA012,HumanObservation,2011-03/04,animalia,Diatoma,genus,,3.3689722,99.4449444,WGS84,ID,,306.12,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA013,HumanObservation,2011-03/04,animalia,Fragilaria,genus,,3.3689722,99.4449444,WGS84,ID,,122.45,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA014,HumanObservation,2011-03/04,animalia,Tabellaria,genus,,3.3689722,99.4449444,WGS84,ID,,155.1,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA015,HumanObservation,2011-03/04,animalia,Navicula,genus,,3.3689722,99.4449444,WGS84,ID,,316.33,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA016,HumanObservation,2011-03/04,animalia,Nitzschia,genus,,3.3689722,99.4449444,WGS84,ID,,20.41,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA017,HumanObservation,2011-03/04,animalia,Gyrosigma,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA018,HumanObservation,2011-03/04,animalia,Pleurosigma,genus,,3.3689722,99.4449444,WGS84,ID,,142.86,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA019,HumanObservation,2011-03/04,animalia,Atheya,genus,,3.3689722,99.4449444,WGS84,ID,,193.88,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA020,HumanObservation,2011-03/04,animalia,Dytilum,genus,,3.3689722,99.4449444,WGS84,ID,,224.49,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA021,HumanObservation,2011-03/04,animalia,Guinardia,genus,,3.3689722,99.4449444,WGS84,ID,,204.08,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA022,HumanObservation,2011-03/04,animalia,Rhizosolenia,genus,,3.3689722,99.4449444,WGS84,ID,,244.9,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA023,HumanObservation,2011-03/04,animalia,Surirella,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA024,HumanObservation,2011-03/04,animalia,Skeletonema,genus,,3.3689722,99.4449444,WGS84,ID,,9428.57,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA025,HumanObservation,2011-03/04,animalia,Thalassiosira,genus,,3.3689722,99.4449444,WGS84,ID,,357.14,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA026,HumanObservation,2011-03/04,animalia,Thalassionema,genus,,3.3689722,99.4449444,WGS84,ID,,2479.59,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA027,HumanObservation,2011-03/04,animalia,Thalassiothrix,genus,,3.3689722,99.4449444,WGS84,ID,,632.65,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA028,HumanObservation,2011-03/04,animalia,Closteriopsis,genus,,3.3689722,99.4449444,WGS84,ID,,357.14,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA029,HumanObservation,2011-03/04,animalia,Dactylococcus,genus,,3.3689722,99.4449444,WGS84,ID,,142.86,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA030,HumanObservation,2011-03/04,animalia,Rhizoclonium,genus,,3.3689722,99.4449444,WGS84,ID,,275.51,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA031,HumanObservation,2011-03/04,animalia,Goniochloris,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA032,HumanObservation,2011-03/04,animalia,Trachychloron,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA033,HumanObservation,2011-03/04,animalia,Uroglenopsis,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA034,HumanObservation,2011-03/04,animalia,Elakatothrix,genus,,3.3689722,99.4449444,WGS84,ID,,132.65,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA035,HumanObservation,2011-03/04,animalia,Pediastrum,genus,,3.3689722,99.4449444,WGS84,ID,,20.41,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA036,HumanObservation,2011-03/04,animalia,Spaerocystis,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA037,HumanObservation,2011-03/04,animalia,Dermathophyton,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA038,HumanObservation,2011-03/04,animalia,Cylindrocapsa,genus,,3.3689722,99.4449444,WGS84,ID,,163.27,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA039,HumanObservation,2011-03/04,animalia,Microspora,genus,,3.3689722,99.4449444,WGS84,ID,,244.9,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA040,HumanObservation,2011-03/04,animalia,Protococcus,genus,,3.3689722,99.4449444,WGS84,ID,,30.61,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA041,HumanObservation,2011-03/04,animalia,Binucelaria,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA042,HumanObservation,2011-03/04,animalia,Geminella,genus,,3.3689722,99.4449444,WGS84,ID,,183.67,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA043,HumanObservation,2011-03/04,animalia,Hormidium,genus,,3.3689722,99.4449444,WGS84,ID,,10.2,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA044,HumanObservation,2011-03/04,animalia,Stichococcus,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA045,HumanObservation,2011-03/04,animalia,Ulothrix,genus,,3.3689722,99.4449444,WGS84,ID,,30.61,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA046,HumanObservation,2011-03/04,animalia,Uronema,genus,,3.3689722,99.4449444,WGS84,ID,,316.33,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA047,HumanObservation,2011-03/04,animalia,Pedinopera,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA048,HumanObservation,2011-03/04,animalia,Volvox,genus,,3.3689722,99.4449444,WGS84,ID,,326.53,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA049,HumanObservation,2011-03/04,animalia,Closterium,genus,,3.3689722,99.4449444,WGS84,ID,,530.61,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA050,HumanObservation,2011-03/04,animalia,Gonatozygon,genus,,3.3689722,99.4449444,WGS84,ID,,275.51,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA051,HumanObservation,2011-03/04,animalia,Pleurodiscus,genus,,3.3689722,99.4449444,WGS84,ID,,142.86,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA052,HumanObservation,2011-03/04,animalia,Spyrogira,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA053,HumanObservation,2011-03/04,animalia,Sirogonium,genus,,3.3689722,99.4449444,WGS84,ID,,40.82,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA054,HumanObservation,2011-03/04,animalia,Zygnema,genus,,3.3689722,99.4449444,WGS84,ID,,224.49,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA055,HumanObservation,2011-03/04,animalia,Dislephanus,genus,,3.3689722,99.4449444,WGS84,ID,,91.84,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA056,HumanObservation,2011-03/04,animalia,Phaeplaca,genus,,3.3689722,99.4449444,WGS84,ID,,387.76,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA057,HumanObservation,2011-03/04,animalia,Cerataulina,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA058,HumanObservation,2011-03/04,animalia,Phormidium,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA059,HumanObservation,2011-03/04,animalia,Cystodinium,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA060,HumanObservation,2011-03/04,animalia,Euglena,genus,,3.3689722,99.4449444,WGS84,ID,,40.82,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA061,HumanObservation,2011-03/04,animalia,Spongilla,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA062,HumanObservation,2011-03/04,animalia,Chlorococcum,genus,,3.3689722,99.4449444,WGS84,ID,,408.16,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA063,HumanObservation,2011-03/04,animalia,Chlorogibba,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA064,HumanObservation,2011-03/04,animalia,Tribonema,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA065,HumanObservation,2011-03/04,animalia,Achanthocystis,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA066,HumanObservation,2011-03/04,animalia,Daphnia,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA067,HumanObservation,2011-03/04,animalia,Bosmina,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA068,HumanObservation,2011-03/04,animalia,Pleoroxus,genus,,3.3689722,99.4449444,WGS84,ID,,10.2,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA069,HumanObservation,2011-03/04,animalia,Glaucoma,genus,,3.3689722,99.4449444,WGS84,ID,,10.2,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA070,HumanObservation,2011-03/04,animalia,Acartia,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA071,HumanObservation,2011-03/04,animalia,Diaptomus,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA072,HumanObservation,2011-03/04,animalia,Cyclops,genus,,3.3689722,99.4449444,WGS84,ID,,112.24,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA073,HumanObservation,2011-03/04,animalia,Diacyclops,genus,,3.3689722,99.4449444,WGS84,ID,,40.82,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA074,HumanObservation,2011-03/04,animalia,Eucyclops,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA075,HumanObservation,2011-03/04,animalia,Macrocyclops,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA076,HumanObservation,2011-03/04,animalia,Keratella,genus,,3.3689722,99.4449444,WGS84,ID,,102.04,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA077,HumanObservation,2011-03/04,animalia,Mytilina,genus,,3.3689722,99.4449444,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA078,HumanObservation,2011-03/04,animalia,Trichocerca,genus,,3.3689722,99.4449444,WGS84,ID,,948.98,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
USU-2011EN-RS011-ST004,USU-2011EN-RS011-ST004-MA079,HumanObservation,2011-03/04,animalia,Astramoeba,genus,,3.3689722,99.4449444,WGS84,ID,,204.08,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),zooplankton
