parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UGM-2015SA-BA027,UGM-2015SA-BA027-JatiAug,2014-07/10,Bait and pitfall trap,Bait trap every 100 m in transect and pitfall trap every  4 m.,600,hectare,JatiAug,,,-7.893504,110.5469931,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Playen,Hutan Wanagama,
UGM-2015SA-BA027,UGM-2015SA-BA027-JatiSept,2014-07/10,Bait and pitfall trap,Bait trap every 100 m in transect and pitfall trap every  4 m.,600,hectare,JatiSept,,,-7.893504,110.5469931,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Playen,Hutan Wanagama,
UGM-2017RW-BA028,UGM-2017RW-BA028-Mix,2017-02/09,"Sweep net, sticky trap, and pitfall trap","10 swing, 16 cm * 10 cm trap, and 16 pitfalls with 10 m * 10 m",500,square metre,Mix,,,-7.7505232,110.3061079,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Sleman,Kecamatan Seyegan,Persawahan,
UGM-2017RW-BA028,UGM-2017RW-BA028-Mekongga,2017-02/09,"Sweep net, sticky trap, and pitfall trap",,500,square metre,Mekongga,,,-7.7505232,110.3061079,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Sleman,Kecamatan Seyegan,Persawahan,
UGM-2015SA-BA029,UGM-2015SA-BA029-EarlyAnthesis,2014-12/2015-01,Sweep net,Direct observation from 7 am - 3 pm,> 50,square metre,EarlyAnthesis,,,-7.9576192,110.4869058,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Playen,Desa Bleberan,
UGM-2015SA-BA029,UGM-2015SA-BA029-PerfectAnthesis,2014-12/2015-01,Sweep net,Direct observation from 7 am - 3 pm,> 50,square metre,PerfectAnthesis,,,-7.9576192,110.4869058,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Playen,Desa Bleberan,
UGM-2015SA-BA029,UGM-2015SA-BA029-LateAnthesis,2014-12/2015-01,Sweep net,Direct observation from 7 am - 3 pm,> 50,square metre,LateAnthesis,,,-7.9576192,110.4869058,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Playen,Desa Bleberan,
UGM-2015RP-BA030,UGM-2015RP-BA030-EarlyAnthesis,2015-04/05,Sweep net,Direct observation from 7 am - 3 pm,> 50,square metre,EarlyAnthesis,,,-7.93212,110.6059893,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Karangmojo,Desa Bejiharjo,
UGM-2015RP-BA030,UGM-2015RP-BA030-PerfectAnthesis,2015-04/05,Sweep net,Direct observation from 7 am - 3 pm,> 50,square metre,PerfectAnthesis,,,-7.93212,110.6059893,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Karangmojo,Desa Bejiharjo,
UGM-2015RP-BA030,UGM-2015RP-BA030-LateAnthesis,2015-04/05,Sweep net,Direct observation from 7 am - 3 pm,> 50,square metre,LateAnthesis,,,-7.93212,110.6059893,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Karangmojo,Desa Bejiharjo,
UGM-2016FA-BA031,UGM-2016FA-BA031-BioArboDry,2015-10,Pitfall trap,30 pitfalls,600,square metre,BioArboDry,,,-7.7662486,110.3731159,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Sleman,Kecamatan Depok,Hutan Biologi UGM,
UGM-2016FA-BA031,UGM-2016FA-BA031-BioArboWet,2015-12,Pitfall trap,30 pitfalls,600,square metre,BioArboWet,,,-7.7662486,110.3731159,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Sleman,Kecamatan Depok,Hutan Biologi UGM,
UGM-2016FA-BA031,UGM-2016FA-BA031-KTArboDry,2015-10,Pitfall trap,20 pitfalls,11250,square metre,KTArboDry,,,-7.76672,110.3770792,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Sleman,Kecamatan Depok,Arboretum Kehutanan UGM,
UGM-2016FA-BA031,UGM-2016FA-BA031-KTArboWet,2015-12,Pitfall trap,20 pitfalls,11250,square metre,KTArboWet,,,-7.76672,110.3770792,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Sleman,Kecamatan Depok,Arboretum Kehutanan UGM,
UGM-2016FA-BA031,UGM-2016FA-BA031-LembahDry,2015-10,Pitfall trap,30 pitfalls,12000,square metre,LembahDry,,,-7.7690859,110.38029,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Sleman,Kecamatan Depok,Lembah UGM,
UGM-2016FA-BA031,UGM-2016FA-BA031-LembahWet,2015-12,Pitfall trap,30 pitfalls,12000,square metre,LembahWet,,,-7.7690859,110.38029,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Sleman,Kecamatan Depok,Lembah UGM,
UGM-2014SN-BA032,UGM-2014SN-BA032-Jagung,2014,Hand collecting and pitfall trap,10 spot and 10 pitfalls,2000,square metre,Jagung,,,-0.3666452,109.2745785,WGS84,ID,Borneo,West Kalimantan,Kabupaten Kubu Raya,Kecamatan Kubu,Pegunungan Ambawang,
UGM-2014SN-BA032,UGM-2014SN-BA032-Sawit,2014,Hand collecting and pitfall trap,11 spot and 10 pitfalls,2000,square metre,Sawit,,,-0.3666452,109.2745785,WGS84,ID,Borneo,West Kalimantan,Kabupaten Kubu Raya,Kecamatan Kubu,Pegunungan Ambawang,
UGM-2014SN-BA032,UGM-2014SN-BA032-Karet,2014,Hand collecting and pitfall trap,12 spot and 10 pitfalls,2000,square metre,Karet,,,-0.3666452,109.2745785,WGS84,ID,Borneo,West Kalimantan,Kabupaten Kubu Raya,Kecamatan Kubu,Pegunungan Ambawang,
UGM-2014SN-BA032,UGM-2014SN-BA032-Akasia,2014,Hand collecting and pitfall trap,13 spot and 10 pitfalls,2000,square metre,Akasia,,,-0.3666452,109.2745785,WGS84,ID,Borneo,West Kalimantan,Kabupaten Kubu Raya,Kecamatan Kubu,Pegunungan Ambawang,
UGM-2014SN-BA032,UGM-2014SN-BA032-Semak,2014,Hand collecting and pitfall trap,14 spot and 10 pitfalls,2000,square metre,Semak,,,-0.3666452,109.2745785,WGS84,ID,Borneo,West Kalimantan,Kabupaten Kubu Raya,Kecamatan Kubu,Pegunungan Ambawang,
UGM-2014SN-BA032,UGM-2014SN-BA032-1Sek,2014,Hand collecting and pitfall trap,15 spot and 10 pitfalls,2000,square metre,1Sek,,,-0.3666452,109.2745785,WGS84,ID,Borneo,West Kalimantan,Kabupaten Kubu Raya,Kecamatan Kubu,Pegunungan Ambawang,
UGM-2014SN-BA032,UGM-2014SN-BA032-2Sek,2014,Hand collecting and pitfall trap,16 spot and 10 pitfalls,2000,square metre,2Sek,,,-0.3666452,109.2745785,WGS84,ID,Borneo,West Kalimantan,Kabupaten Kubu Raya,Kecamatan Kubu,Pegunungan Ambawang,
