eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UI-2014SZ-TL039-PO01,UI-2014SZ-TL039-PO01-TN023,HumanObservation,2014-3-10/31,Animalia,Pyralidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,43,43,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO01,UI-2014SZ-TL039-PO01-TN024,HumanObservation,2014-3-10/31,Animalia,Lyonetidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO01,UI-2014SZ-TL039-PO01-TN025,HumanObservation,2014-3-10/31,Animalia,Micropterygidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO01,UI-2014SZ-TL039-PO01-TN026,HumanObservation,2014-3-10/31,Animalia,Tetrigidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,5,5,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO01,UI-2014SZ-TL039-PO01-TN027,HumanObservation,2014-3-10/31,Animalia,Gryllidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,3,3,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO01,UI-2014SZ-TL039-PO01-TN028,HumanObservation,2014-3-10/31,Animalia,Tettigonidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO01,UI-2014SZ-TL039-PO01-TN029,HumanObservation,2014-3-10/31,Animalia,Lepsimatidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-EM001,HumanObservation,2014-3-10/31,Plantae,Vachellia nilotica,Species,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,50,50,individuals,,,
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN001,HumanObservation,2014-3-10/31,Animalia,Amphizoidea,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN002,HumanObservation,2014-3-10/31,Animalia,Pseudomorpha,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,3,3,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN003,HumanObservation,2014-3-10/31,Animalia,Elateridae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN004,HumanObservation,2014-3-10/31,Animalia,Proterhinidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN005,HumanObservation,2014-3-10/31,Animalia,Archipsocidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN006,HumanObservation,2014-3-10/31,Animalia,Silviinae,subfamily,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN007,HumanObservation,2014-3-10/31,Animalia,Aphididae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,9,9,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN008,HumanObservation,2014-3-10/31,Animalia,Aepophilidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN009,HumanObservation,2014-3-10/31,Animalia,Isometopidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN010,HumanObservation,2014-3-10/31,Animalia,Polyctenidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,3,3,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN011,HumanObservation,2014-3-10/31,Animalia,Miribidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN012,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,47,47,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN013,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN014,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,10,10,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN015,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,3,3,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN016,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN017,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN018,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN019,HumanObservation,2014-3-10/31,Animalia,Geometridae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,84,84,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN020,HumanObservation,2014-3-10/31,Animalia,Pyralidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,19,19,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN021,HumanObservation,2014-3-10/31,Animalia,Lyonetidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN022,HumanObservation,2014-3-10/31,Animalia,Aegeriidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN023,HumanObservation,2014-3-10/31,Animalia,Micropterygidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN024,HumanObservation,2014-3-10/31,Animalia,Lyonetidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN025,HumanObservation,2014-3-10/31,Animalia,Rhopalocera,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN026,HumanObservation,2014-3-10/31,Animalia,Gyrllidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,17,17,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN027,HumanObservation,2014-3-10/31,Animalia,Tettigonidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO02,UI-2014SZ-TL039-PO02-TN028,HumanObservation,2014-3-10/31,Animalia,Gryllidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-EM001,HumanObservation,2014-3-10/31,Plantae,Vachellia nilotica,Species,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,50,50,individuals,,,
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-TN001,HumanObservation,2014-3-10/31,Animalia,Mycetophilidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-TN002,HumanObservation,2014-3-10/31,Animalia,Polyctenidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-TN003,HumanObservation,2014-3-10/31,Animalia,Hebridae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-TN004,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,12,12,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-TN005,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,12,12,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-TN006,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,3,3,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-TN007,HumanObservation,2014-3-10/31,Animalia,Geometridae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,38,38,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-TN008,HumanObservation,2014-3-10/31,Animalia,Pyralidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,65,65,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-TN009,HumanObservation,2014-3-10/31,Animalia,Geometridae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-TN010,HumanObservation,2014-3-10/31,Animalia,Tetrigidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-TN011,HumanObservation,2014-3-10/31,Animalia,Gryllidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,6,6,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO03,UI-2014SZ-TL039-PO03-TN012,HumanObservation,2014-3-10/31,Animalia,Acrididae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO04,UI-2014SZ-TL039-PO04-EM001,HumanObservation,2014-3-10/31,Plantae,Tamarindus indica,Species,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,,
UI-2014SZ-TL039-PO04,UI-2014SZ-TL039-PO04-TN001,HumanObservation,2014-3-10/31,Animalia,Asilidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO04,UI-2014SZ-TL039-PO04-TN002,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,3,3,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO04,UI-2014SZ-TL039-PO04-TN003,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO04,UI-2014SZ-TL039-PO04-TN004,HumanObservation,2014-3-10/31,Animalia,Gryllidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-EM001,HumanObservation,2014-3-10/31,Plantae,Vechellia tomentosa,Species,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,7,7,individuals,,,
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-TN001,HumanObservation,2014-3-10/31,Animalia,Mylabridae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-TN002,HumanObservation,2014-3-10/31,Animalia,Trachypacidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-TN003,HumanObservation,2014-3-10/31,Animalia,Phylloxeridae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-TN004,HumanObservation,2014-3-10/31,Animalia,Aphididae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,4,4,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-TN005,HumanObservation,2014-3-10/31,Animalia,Schizopteridae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-TN006,HumanObservation,2014-3-10/31,Animalia,Tysophoridae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-TN007,HumanObservation,2014-3-10/31,Animalia,Fulgoroidea,Superfamily,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-TN008,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,26,26,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-TN009,HumanObservation,2014-3-10/31,Animalia,Geometridae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,3,3,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-TN010,HumanObservation,2014-3-10/31,Animalia,Oligonychinae,subfamily,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-TN011,HumanObservation,2014-3-10/31,Animalia,Gryllidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO05,UI-2014SZ-TL039-PO05-TN012,HumanObservation,2014-3-10/31,Animalia,Tetrigidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,3,3,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO06,UI-2014SZ-TL039-PO06-EM001,HumanObservation,2014-3-10/31,Plantae,Acacia leucophloea,Species,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,5,5,individuals,,,
UI-2014SZ-TL039-PO06,UI-2014SZ-TL039-PO06-TN001,HumanObservation,2014-3-10/31,Animalia,Asilidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO06,UI-2014SZ-TL039-PO06-TN002,HumanObservation,2014-3-10/31,Animalia,Aphididae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,2,2,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO06,UI-2014SZ-TL039-PO06-TN003,HumanObservation,2014-3-10/31,Animalia,Aepophilidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO06,UI-2014SZ-TL039-PO06-TN004,HumanObservation,2014-3-10/31,Animalia,Formicidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,10,10,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO06,UI-2014SZ-TL039-PO07-EM001,HumanObservation,2014-3-10/31,Plantae,Dichrostachys cinerea,Species,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,,
UI-2014SZ-TL039-PO06,UI-2014SZ-TL039-PO07-TN001,HumanObservation,2014-3-10/31,Animalia,Aphididae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO06,UI-2014SZ-TL039-PO07-TN002,HumanObservation,2014-3-10/31,Animalia,Polyctenidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO06,UI-2014SZ-TL039-PO07-TN003,HumanObservation,2014-3-10/31,Animalia,Oligonychinae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
UI-2014SZ-TL039-PO06,UI-2014SZ-TL039-PO07-TN004,HumanObservation,2014-3-10/31,Animalia,Gryllidae,Family,,=-7.4861111/-7.9319444,114.4888889/	114.6527778,,ID,1,1,individuals,,"Clasification of Insect, a Key to the Known Families of Insects and Other Terrestrial Arthropods. Brues& Melander. 1932.",
