parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
IPB-2017MZ-MF026,IPB-2017MZ-MF026-VD005,2017-06/2017-07,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VD005,,,,,,ID,Java,West Java,Bogor,Caringin,Cimande  | Taman Nasional Gunung Gede Pangrango,VD is vegetasi ketinggian 800 mdpl
IPB-2017MZ-MF026,IPB-2017MZ-MF026-VS006,2017-06/2017-07,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VS006,,,,,,ID,Java,West Java,Bogor,Caringin,Cimande  | Taman Nasional Gunung Gede Pangrango,VS is vegetasi ketinggian 1000 mdpl
IPB-2017YS-MF027,IPB-2017YS-MF027-HM001,2016-10-17/2016-11-17,Line transect,Insect Net | Box specimen | Alcohol 70% | 4 hours,500,metre,HM001,,,,,,ID,Java,Banten,Pandeglang,Sumur | Cimanggu,Taman Nasional Ujung Kulon,HM is hutan mangrove
IPB-2017YS-MF027,IPB-2017YS-MF027-PP002,2016-10-17/2016-11-17,Line transect,Insect Net | Box specimen | Alcohol 70% | 4 hours,500,metre,PP002,,,,,,ID,Java,Banten,Pandeglang,Sumur | Cimanggu,Taman Nasional Ujung Kulon,PP is padang penggembala
IPB-2017YS-MF027,IPB-2017YS-MF027-SB003,2016-10-17/2016-11-17,Line transect,Insect Net | Box specimen | Alcohol 70% | 4 hours,500,metre,SB003,,,,,,ID,Java,Banten,Pandeglang,Sumur | Cimanggu,Taman Nasional Ujung Kulon,SB is semak belukar
IPB-2017YS-MF027,IPB-2017YS-MF027-HC004,2016-10-17/2016-11-17,Line transect,Insect Net | Box specimen | Alcohol 70% | 4 hours,500,metre,HC004,,,,,,ID,Java,Banten,Pandeglang,Sumur | Cimanggu,Taman Nasional Ujung Kulon,HC is hutan alam campuran
IPB-2017YS-MF027,IPB-2017YS-MF027-VM005,2016-10-17/2016-11-17,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VM005,,,,,,ID,Java,Banten,Pandeglang,Sumur | Cimanggu,Taman Nasional Ujung Kulon,VM is vegetasi hutan mangrove
IPB-2017YS-MF027,IPB-2017YS-MF027-VP006,2016-10-17/2016-11-17,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VP006,,,,,,ID,Java,Banten,Pandeglang,Sumur | Cimanggu,Taman Nasional Ujung Kulon,VP is vegetasi padang penggembala
IPB-2017YS-MF027,IPB-2017YS-MF027-VS007,2016-10-17/2016-11-17,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VS007,,,,,,ID,Java,Banten,Pandeglang,Sumur | Cimanggu,Taman Nasional Ujung Kulon,VS is vegetasi semak belukar
IPB-2017YS-MF027,IPB-2017YS-MF027-VH008,2016-10-17/2016-11-17,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VH008,,,,,,ID,Java,Banten,Pandeglang,Sumur | Cimanggu,Taman Nasional Ujung Kulon,VH is vegetasi hutan alam campuran
